,id,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,season,player_id
2746,13983071,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,328
2747,13983072,15,2,4,0,0,0,0,1,4,5,1,0,0,0,3,4,0.5,0.0,0.0,2023,3547270
2748,13983073,11,1,4,0,1,0,0,1,2,3,2,0,1,1,1,2,0.25,0.0,0.0,2023,17896025
2749,13983074,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,33
2750,13983075,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56913527
2751,13983076,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17554001
2752,13983077,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677788
2753,13983078,24,3,6,2,3,0,1,0,3,3,2,1,2,0,0,8,0.5,0.6666667,0.0,2023,32
2754,13983079,36,9,20,1,4,12,14,1,7,8,3,1,2,5,1,31,0.45,0.25,0.8571429,2023,140
2755,13983080,23,4,14,1,6,2,4,3,6,9,5,1,1,0,2,11,0.2857143,0.1666667,0.5,2023,349
2756,13983081,27,3,7,2,5,0,0,1,2,3,2,0,0,1,3,8,0.4285714,0.4,0.0,2023,8
2757,13983082,34,6,15,1,4,0,0,0,1,1,3,2,2,1,1,13,0.4,0.25,0.0,2023,178
2758,13983083,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547095
2759,13983084,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,666451
2760,13983085,20,2,4,0,0,6,6,2,3,5,4,1,1,0,1,10,0.5,0.0,1.0,2023,147
2761,13983086,15,2,10,1,6,1,2,2,1,3,0,2,2,0,0,6,0.2,0.1666667,0.5,2023,18678058
2762,13983087,04,0,1,0,0,0,0,1,1,2,1,0,0,0,1,0,0.0,0.0,0.0,2023,3547298
2763,13983088,04,0,0,0,0,2,2,1,0,1,0,0,0,0,0,2,0.0,0.0,1.0,2023,666729
2764,13983089,05,0,1,0,1,2,2,0,1,1,0,0,1,1,0,2,0.0,0.0,1.0,2023,314
2765,13983090,26,2,7,0,2,0,0,1,0,1,2,2,1,1,0,4,0.2857143,0.0,0.0,2023,356
2766,13983091,22,1,4,1,4,2,2,3,2,5,0,1,0,1,2,5,0.25,0.25,1.0,2023,470
2767,13983092,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,37
2768,13983093,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,57
2769,13983094,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,272
2770,13983655,32,6,10,1,3,3,3,1,6,7,3,0,1,1,1,16,0.6,0.3333333,1.0,2023,227
2771,13983656,32,9,16,0,0,7,10,2,3,5,3,0,0,0,2,25,0.5625,0.0,0.7,2023,666969
2772,13983657,21,3,6,0,0,0,0,2,5,7,0,1,1,3,1,6,0.5,0.0,0.0,2023,455
2773,13983658,33,6,13,1,5,0,0,1,1,2,1,3,1,3,1,13,0.4615385,0.2,0.0,2023,17896024
2774,13983659,33,5,12,1,6,2,3,0,1,1,6,2,2,0,3,13,0.4166667,0.1666667,0.6666667,2023,303
2775,13983660,22,3,4,1,2,0,0,1,2,3,5,1,1,0,0,7,0.75,0.5,0.0,2023,38017677
2776,13983661,24,5,11,4,8,1,1,0,5,5,0,1,0,1,3,15,0.4545455,0.5,1.0,2023,56677837
2777,13983662,10,0,3,0,2,0,0,0,0,0,4,1,0,0,1,0,0.0,0.0,0.0,2023,3547260
2778,13983663,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017663
2779,13983664,15,2,5,0,2,2,2,1,2,3,1,0,0,0,1,6,0.4,0.0,1.0,2023,340
2780,13983665,17,1,4,0,3,2,2,1,1,2,1,0,0,1,2,4,0.25,0.0,1.0,2023,17896017
2781,13983666,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,491
2782,13983667,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896097
2783,13983668,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547293
2784,13983669,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,18677986
2785,13983670,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896021
2786,13983671,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017726
2787,13983672,30,1,3,1,2,1,2,1,4,5,1,0,0,2,3,4,0.3333333,0.5,0.5,2023,666656
2788,13983673,36,8,13,2,3,3,4,2,9,11,4,0,0,1,3,21,0.6153846,0.6666667,0.75,2023,17896040
2789,13983674,28,8,9,0,0,1,2,2,5,7,0,0,2,0,2,17,0.8888889,0.0,0.5,2023,83
2790,13983675,37,8,20,2,9,2,2,2,6,8,7,0,0,3,1,20,0.4,0.2222222,1.0,2023,334
2791,13983676,39,7,15,3,7,5,6,3,2,5,12,1,0,5,3,22,0.4666667,0.4285714,0.8333333,2023,490
2792,13983677,26,5,13,2,7,0,0,4,1,5,2,1,0,0,2,12,0.3846154,0.2857143,0.0,2023,3547256
2793,13983678,21,4,14,2,10,0,0,3,2,5,2,1,2,0,1,10,0.2857143,0.2,0.0,2023,53
2794,13983679,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,666564
2795,13983680,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547297
2796,13983681,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017689
2797,13983682,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677806
2798,13983683,03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2023,666754
2799,13983684,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,319
2800,13983685,20,4,6,2,3,7,8,2,4,6,0,1,1,0,0,17,0.6666667,0.6666667,0.875,2023,3547244
2801,13983686,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677838
2802,13983687,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677855
2803,13983688,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,301
2804,13983689,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677875
2805,13983690,24,3,11,0,2,2,2,4,1,5,5,1,0,3,1,8,0.2727273,0.0,1.0,2023,38017686
2806,13983691,26,5,7,1,2,0,0,1,3,4,0,0,0,0,2,11,0.7142857,0.5,0.0,2023,3547243
2807,13983692,26,5,9,3,5,1,2,0,6,6,2,1,0,4,4,14,0.5555556,0.6,0.5,2023,452
2808,13983693,32,3,8,1,4,0,0,0,1,1,6,2,0,0,3,7,0.375,0.25,0.0,2023,69
2809,13983694,37,14,21,8,12,7,7,0,2,2,12,0,1,3,2,43,0.6666667,0.6666667,1.0,2023,3547245
2810,13983695,26,7,15,5,13,0,1,2,4,6,2,0,2,2,1,19,0.4666667,0.3846154,0.0,2023,210
2811,13983696,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896035
2812,13983697,05,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,2023,304
2813,13983698,18,3,9,1,3,0,0,1,0,1,2,2,0,0,0,7,0.3333333,0.3333333,0.0,2023,38017507
2814,13983699,25,1,5,1,1,1,2,0,2,2,1,1,2,0,0,4,0.2,1.0,0.5,2023,3547250
2815,13983700,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547207
2816,13983701,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677861
2817,13983702,21,4,6,2,3,1,2,3,6,9,1,0,0,1,4,11,0.6666667,0.6666667,0.5,2023,3547264
2818,13983703,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,439
2819,13983704,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017701
2820,13983705,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677778
2821,13983706,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677832
2822,13983707,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677794
2823,13983708,34,10,17,1,2,2,2,1,5,6,3,0,2,1,3,23,0.5882353,0.5,1.0,2023,204
2824,13983709,33,6,13,1,1,2,2,1,2,3,4,1,2,1,0,15,0.4615385,1.0,1.0,2023,666950
2825,13983710,30,9,12,0,0,9,9,4,3,7,1,2,2,3,2,27,0.75,0.0,1.0,2023,38017698
2826,13983711,31,7,14,3,5,5,5,0,6,6,3,0,1,0,0,22,0.5,0.6,1.0,2023,403
2827,13983712,31,4,15,2,7,1,1,1,1,2,11,2,0,6,5,11,0.2666667,0.2857143,1.0,2023,3547239
2828,13983713,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677848
2829,13983714,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677866
2830,13983715,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,62
2831,13983716,14,0,3,0,2,0,0,0,0,0,0,0,0,1,4,0,0.0,0.0,0.0,2023,3547253
2832,13983717,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017708
2833,13983718,34,4,7,0,2,2,2,1,2,3,1,0,1,0,4,10,0.5714286,0.0,1.0,2023,56677823
2834,13983719,18,4,4,0,0,2,2,3,7,10,0,0,2,1,1,10,1.0,0.0,1.0,2023,3547282
2835,13983720,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,422
2836,13983721,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677846
2837,13983722,15,3,3,1,1,0,0,1,3,4,0,0,0,0,1,7,1.0,1.0,0.0,2023,18678001
2838,13983723,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896037
2839,13983724,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,666748
2840,13983725,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,347
2841,13983726,33,12,28,1,3,1,2,2,3,5,2,1,1,1,1,26,0.4285714,0.3333333,0.5,2023,17896026
2842,13983727,34,9,15,2,4,5,7,1,6,7,10,1,1,4,2,25,0.6,0.5,0.7142857,2023,38017683
2843,13983728,26,3,6,0,1,4,4,4,6,10,2,0,5,0,2,10,0.5,0.0,1.0,2023,666442
2844,13983729,27,4,11,0,2,1,1,1,5,6,5,1,1,2,1,9,0.3636364,0.0,1.0,2023,17896073
2845,13983730,30,4,6,2,3,1,1,1,3,4,2,1,0,0,2,11,0.6666667,0.6666667,1.0,2023,56677827
2846,13983731,23,4,9,3,5,3,3,3,2,5,1,0,0,3,1,14,0.4444444,0.6,1.0,2023,3547251
2847,13983732,03,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0.0,2023,38017724
2848,13983733,03,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677839
2849,13983734,25,2,6,2,5,1,1,0,3,3,3,1,0,2,2,7,0.3333333,0.4,1.0,2023,226
2850,13983735,11,0,3,0,2,0,0,0,0,0,0,0,1,1,2,0,0.0,0.0,0.0,2023,229
2851,13983736,03,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,2023,666818
2852,13983737,03,2,4,1,3,0,0,0,0,0,0,0,0,0,0,5,0.5,0.3333333,0.0,2023,666885
2853,13983738,19,6,10,1,3,0,0,5,3,8,2,1,0,2,5,13,0.6,0.3333333,0.0,2023,462
2854,13983739,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,85
2855,13983740,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,165
2856,13983741,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,196
2857,13983742,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017607
2858,13983743,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17553983
2859,13983744,24,1,5,0,1,0,0,0,3,3,0,0,0,1,4,2,0.2,0.0,0.0,2023,666860
2860,13983745,35,8,15,2,5,6,7,1,8,9,5,3,0,3,1,24,0.5333334,0.4,0.8571429,2023,237
2861,13983746,32,10,15,0,0,8,8,6,7,13,3,0,7,4,5,28,0.6666667,0.0,1.0,2023,117
2862,13983747,34,7,11,3,5,3,4,0,2,2,2,2,0,1,0,20,0.6363636,0.6,0.75,2023,17553995
2863,13983748,35,4,17,1,10,2,2,2,2,4,4,0,0,1,2,11,0.2352941,0.1,1.0,2023,405
2864,13983749,04,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1.0,0.0,0.0,2023,56677738
2865,13983750,23,3,7,0,2,0,0,0,5,5,0,0,0,1,2,6,0.4285714,0.0,0.0,2023,38017697
2866,13983751,04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677867
2867,13983752,11,1,4,0,0,0,0,1,0,1,1,0,1,2,3,2,0.25,0.0,0.0,2023,666626
2868,13983753,04,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2023,56677868
2869,13983754,04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,2023,56677836
2870,13983755,30,2,6,2,5,0,0,0,2,2,2,1,2,3,3,6,0.3333333,0.4,0.0,2023,486
2871,13983756,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,666609
2872,13983757,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677835
2873,13983758,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,383
2874,13983759,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,457
2875,13983760,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,1603383
2876,13984609,20,2,4,1,2,0,0,0,0,0,1,1,1,0,6,5,0.5,0.5,0.0,2023,3547259
2877,13984610,32,7,14,2,6,9,10,0,7,7,1,2,0,2,4,25,0.5,0.3333333,0.9,2023,447
2878,13984611,28,5,10,0,0,1,2,4,6,10,1,0,4,1,3,11,0.5,0.0,0.5,2023,176
2879,13984612,36,13,19,2,4,3,5,0,8,8,6,1,0,6,0,31,0.6842105,0.5,0.6,2023,3547238
2880,13984613,28,3,9,1,4,0,0,0,3,3,6,1,0,0,4,7,0.3333333,0.25,0.0,2023,104
2881,13984614,17,0,3,0,1,0,1,1,2,3,1,2,3,0,0,0,0.0,0.0,0.0,2023,666400
2882,13984615,27,5,6,0,0,2,2,1,2,3,6,1,2,0,3,12,0.8333333,0.0,1.0,2023,12
2883,13984616,04,1,1,0,0,0,0,0,2,2,0,0,0,0,0,2,1.0,0.0,0.0,2023,68
2884,13984617,04,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,2023,666767
2885,13984618,15,2,4,0,2,4,4,1,1,2,0,1,1,0,2,8,0.5,0.0,1.0,2023,320
2886,13984619,04,1,1,0,0,2,3,0,0,0,1,0,0,0,0,4,1.0,0.0,0.6666667,2023,38017715
2887,13984620,03,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,0.0,0.0,2023,17895968
2888,13984621,22,5,9,3,5,3,4,2,3,5,1,0,0,1,0,16,0.5555556,0.6,0.75,2023,667378
2889,13984622,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677851
2890,13984623,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896056
2891,13984624,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677782
2892,13984625,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017700
2893,13984626,35,7,20,4,11,4,5,4,4,8,1,0,1,2,4,22,0.35,0.3636364,0.8,2023,297
2894,13984627,29,5,10,1,5,3,4,2,4,6,0,1,1,2,5,14,0.5,0.2,0.75,2023,101
2895,13984628,22,2,3,0,0,0,0,1,3,4,0,0,3,0,0,4,0.6666667,0.0,0.0,2023,38017705
2896,13984629,32,5,14,0,5,0,0,2,1,3,3,0,0,0,0,10,0.3571429,0.0,0.0,2023,100
2897,13984630,24,6,20,2,6,0,0,2,2,4,5,2,1,2,1,14,0.3,0.3333333,0.0,2023,666650
2898,13984631,17,3,5,2,4,0,1,2,0,2,1,0,0,0,1,8,0.6,0.5,0.0,2023,38017620
2899,13984632,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,139
2900,13984633,09,2,3,1,1,0,0,0,2,2,0,0,0,1,0,5,0.6666667,1.0,0.0,2023,38017739
2901,13984634,27,3,6,1,4,1,2,0,0,0,4,0,0,3,2,8,0.5,0.25,0.5,2023,56677834
2902,13984635,18,0,4,0,2,0,0,2,2,4,1,0,0,2,4,0,0.0,0.0,0.0,2023,358
2903,13984636,04,1,2,0,1,1,1,0,2,2,0,0,0,0,0,3,0.5,0.0,1.0,2023,666881
2904,13984637,19,1,3,1,3,4,4,2,2,4,4,0,1,6,2,7,0.3333333,0.3333333,1.0,2023,413
2905,13984638,04,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,2023,11891374
2906,13984639,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896023
2907,13984640,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677824
2908,13984641,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017630
2909,13984642,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,19465584
2910,13984643,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677842
2911,13984679,38,7,20,4,11,1,1,2,4,6,4,1,1,0,4,19,0.35,0.3636364,1.0,2023,61
2912,13984680,37,2,15,2,13,0,0,1,3,4,3,1,1,0,4,6,0.1333333,0.1538462,0.0,2023,351
2913,13984681,37,5,10,4,9,0,0,4,4,8,1,0,0,0,3,14,0.5,0.4444444,0.0,2023,158
2914,13984682,37,11,24,2,6,3,3,0,5,5,3,1,1,0,2,27,0.4583333,0.3333333,1.0,2023,17896048
2915,13984683,35,8,14,3,7,0,3,0,6,6,6,0,0,1,1,19,0.5714286,0.4285714,0.0,2023,130
2916,13984684,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,9051997
2917,13984685,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,174
2918,13984686,17,3,4,0,0,5,8,3,4,7,1,0,0,2,3,11,0.75,0.0,0.625,2023,17896038
2919,13984687,15,2,5,1,4,0,0,0,1,1,1,1,2,1,3,5,0.4,0.25,0.0,2023,421
2920,13984688,17,5,8,1,2,2,2,0,3,3,1,0,0,1,0,13,0.625,0.5,1.0,2023,464
2921,13984689,05,0,0,0,0,0,0,0,2,2,2,0,0,0,1,0,0.0,0.0,0.0,2023,17896058
2922,13984690,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677722
2923,13984691,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,666508
2924,13984692,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677843
2925,13984693,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,666679
2926,13984694,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896041
2927,13984695,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,417
2928,13984696,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677841
2929,13984697,41,10,20,6,10,6,6,1,10,11,1,0,0,3,1,32,0.5,0.6,1.0,2023,434
2930,13984698,30,4,7,0,3,0,0,2,5,7,3,1,1,0,1,8,0.5714286,0.0,0.0,2023,219
2931,13984699,30,8,10,1,2,5,8,2,5,7,1,0,3,1,2,22,0.8,0.5,0.625,2023,378
2932,13984700,35,7,22,2,11,7,8,0,5,5,4,0,1,2,4,23,0.3181818,0.1818182,0.875,2023,70
2933,13984701,40,6,15,4,9,2,2,4,5,9,10,0,1,3,1,18,0.4,0.4444444,1.0,2023,214
2934,13984702,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896094
2935,13984703,11,1,4,1,4,2,2,1,2,3,1,0,0,0,0,5,0.25,0.25,1.0,2023,666468
2936,13984704,19,2,3,1,2,0,0,0,1,1,0,2,0,1,3,5,0.6666667,0.5,0.0,2023,17896060
2937,13984705,15,5,5,0,0,1,1,0,7,7,0,1,0,0,3,11,1.0,0.0,1.0,2023,261
2938,13984706,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,338
2939,13984707,19,0,4,0,4,0,0,0,0,0,2,0,0,1,2,0,0.0,0.0,0.0,2023,3547276
2940,13984708,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547279
2941,13984709,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017707
2942,13984710,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547295
2943,13984711,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17553967
2944,13984712,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677864
2945,13984713,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,473
2946,13984785,38,9,14,2,4,6,6,3,6,9,1,1,0,1,0,26,0.6428571,0.5,1.0,2023,66
2947,13984786,35,9,15,3,6,0,0,3,8,11,0,0,1,0,4,21,0.6,0.5,0.0,2023,38017684
2948,13984787,34,7,13,1,3,0,0,0,9,9,6,2,0,2,2,15,0.5384616,0.3333333,0.0,2023,17896062
2949,13984788,36,4,10,0,2,2,7,0,2,2,5,0,0,3,1,10,0.4,0.0,0.2857143,2023,17895966
2950,13984789,36,7,22,4,14,3,3,0,6,6,12,0,2,2,4,21,0.3181818,0.2857143,1.0,2023,458
2951,13984790,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,75
2952,13984791,06,0,1,0,0,1,2,2,3,5,0,0,0,1,0,1,0.0,0.0,0.5,2023,188
2953,13984792,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,3547281
2954,13984793,19,0,4,0,2,0,0,1,2,3,0,0,0,1,1,0,0.0,0.0,0.0,2023,213
2955,13984794,12,0,1,0,1,0,0,1,2,3,3,1,0,0,1,0,0.0,0.0,0.0,2023,19465326
2956,13984795,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,296
2957,13984796,01,0,1,0,1,2,2,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,2023,56677809
2958,13984797,21,4,6,3,3,0,0,0,4,4,1,0,0,0,4,11,0.6666667,1.0,0.0,2023,3547301
2959,13984798,01,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0.0,0.0,2023,56677831
2960,13984799,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,38017695
2961,13984800,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,357
2962,13984801,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677825
2963,13984802,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,47738533
2964,13984803,32,3,7,3,4,4,5,0,3,3,0,0,0,0,0,13,0.4285714,0.75,0.8,2023,30
2965,13984804,33,3,12,1,8,0,0,0,2,2,1,0,0,0,1,7,0.25,0.125,0.0,2023,38017688
2966,13984805,31,5,10,0,2,1,4,3,12,15,4,1,2,5,2,11,0.5,0.0,0.25,2023,406
2967,13984806,16,2,8,0,3,0,0,2,2,4,2,1,0,1,3,4,0.25,0.0,0.0,2023,221
2968,13984807,26,3,7,1,4,0,0,0,3,3,5,0,1,1,3,7,0.4285714,0.25,0.0,2023,17553994
2969,13984808,26,3,8,2,6,2,2,0,2,2,1,1,1,0,4,10,0.375,0.3333333,1.0,2023,17896030
2970,13984809,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17896044
2971,13984810,01,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,2023,38017714
2972,13984811,01,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0.0,0.0,1.0,2023,17895990
2973,13984812,18,2,7,1,4,0,0,1,2,3,0,0,0,3,1,5,0.2857143,0.25,0.0,2023,56677845
2974,13984813,03,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,2023,273
2975,13984814,15,5,9,0,1,2,2,2,4,6,0,0,0,0,0,12,0.5555556,0.0,1.0,2023,306
2976,13984815,26,6,13,3,7,3,4,0,3,3,7,0,1,1,1,18,0.4615385,0.4285714,0.75,2023,324
2977,13984816,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,17895941
2978,13984817,11,0,2,0,1,0,0,0,1,1,0,1,1,0,3,0,0.0,0.0,0.0,2023,4197162
2979,13984818,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,161
2980,13984819,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,290
2981,13984820,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023,56677862
2982,13985104,31,9,16,5,10,4,5,1,5,6,2,1,2,2,4,27,0.5625,0.5,0.8,2023,375
2983,13985105,35,4,9,1,3,6,8,3,9,12,5,2,1,3,2,15,0.4444444,0.3333333,0.75,2023,177
2984,13985106,33,9,16,1,3,9,9,4,12,16,9,3,0,1,3,28,0.5625,0.3333333,1.0,2023,246
