,id,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,season,player_id
15633,17521990,28,5,8,3,6,1,1,1,2,3,1,2,0,0,2,14,0.625,0.5,1.0,2024,38017733
15634,17521998,26,7,10,4,5,2,2,0,2,2,4,1,1,3,3,20,0.7,0.8,1.0,2024,315
15635,17521999,11,1,5,1,3,1,2,0,0,0,1,0,1,0,0,4,0.2,0.3333333,0.5,2024,38017712
15636,17522001,16,0,4,0,3,0,0,0,4,4,2,0,0,0,0,0,0.0,0.0,0.0,2024,3089
15637,17522035,31,3,6,0,3,0,0,2,0,2,4,1,0,0,1,6,0.5,0.0,0.0,2024,1028039105
15638,17522036,33,12,26,7,13,6,10,0,5,5,2,0,1,4,4,37,0.4615385,0.5384616,0.6,2024,231
15639,17522071,18,6,10,0,1,2,2,6,5,11,3,0,1,1,0,14,0.6,0.0,1.0,2024,1028025754
15640,17522072,30,3,8,2,3,0,0,1,2,3,8,1,0,1,0,8,0.375,0.6666667,0.0,2024,254
15641,17522073,29,9,15,1,3,3,3,4,5,9,3,0,0,1,2,22,0.6,0.333,1.0,2024,3547287
15642,17522074,26,9,17,3,9,2,2,3,5,8,3,1,1,0,0,23,0.5294118,0.3333333,1.0,2024,17896067
15643,17522075,19,3,7,0,0,0,0,2,2,4,1,0,0,1,4,6,0.4285714,0.0,0.0,2024,666505
15644,17522077,17,2,7,1,5,0,0,2,6,8,2,0,1,0,1,5,0.2857143,0.2,0.0,2024,56677830
15645,17522079,15,1,3,0,0,0,0,2,4,6,1,2,0,2,1,2,0.3333333,0.0,0.0,2024,38017728
15646,17522080,23,4,8,0,2,1,5,0,5,5,10,4,1,1,2,9,0.5,0.0,0.2,2024,38017656
15647,17534862,37,4,7,1,3,2,3,0,3,3,1,2,0,1,3,11,0.5714286,0.3333333,0.6666667,2024,3547258
15648,17534863,37,9,21,2,7,4,4,3,7,10,10,0,0,2,0,24,0.4285714,0.2857143,1.0,2024,62
15649,17534864,32,7,12,0,0,9,10,2,12,14,2,1,1,0,2,23,0.5833333,0.0,0.9,2024,38017698
15650,17534865,39,9,16,4,7,2,2,1,3,4,2,1,0,2,4,24,0.5625,0.5714286,1.0,2024,56677846
15651,17534866,29,4,14,3,4,2,2,0,3,3,5,0,0,0,1,13,0.2857143,0.75,1.0,2024,4197029
15652,17534867,9,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0.0,0.0,0.0,2024,114
15653,17534868,16,1,2,0,0,3,4,2,5,7,1,0,0,1,1,5,0.5,0.0,0.75,2024,38017725
15654,17534870,12,1,4,0,3,0,0,0,1,1,1,0,0,0,2,2,0.25,0.0,0.0,2024,666675
15655,17534871,24,3,10,0,4,3,3,1,3,4,1,0,0,1,3,9,0.3,0.0,1.0,2024,1028038474
15656,17534873,5,1,2,1,1,0,0,0,0,0,1,0,0,2,1,3,0.5,1.0,0.0,2024,56677794
15657,17534880,18,2,4,2,4,0,0,2,2,4,1,0,1,0,4,6,0.5,0.5,0.0,2024,1028026060
15658,17534881,30,8,21,3,13,3,3,1,3,4,2,1,0,2,1,22,0.3809524,0.2307692,1.0,2024,265
15659,17534882,29,6,14,0,1,2,3,8,9,17,4,0,0,1,4,14,0.4285714,0.0,0.6666667,2024,455
15660,17534883,37,9,16,4,8,4,5,0,5,5,3,2,0,0,2,26,0.5625,0.5,0.8,2024,56677844
15661,17534884,32,2,11,2,8,0,0,0,3,3,6,1,2,3,2,6,0.182,0.25,,2024,666848
15662,17534885,22,4,9,0,2,8,10,1,3,4,7,0,0,2,1,16,0.4444444,0.0,0.8,2024,65
15663,17534886,12,2,6,0,3,0,0,1,0,1,1,0,0,0,0,4,0.3333333,0.0,0.0,2024,1028025235
15664,17534887,12,2,3,1,2,0,0,0,2,2,0,1,2,0,0,5,0.6666667,0.5,0.0,2024,17896039
15665,17534890,19,0,2,0,1,0,0,3,7,10,1,0,0,0,3,0,0.0,0.0,0.0,2024,217
15666,17534891,35,9,16,4,8,12,14,0,0,0,9,0,0,5,5,34,0.5625,0.5,0.8571429,2024,490
15667,17534892,29,9,13,5,9,2,2,2,2,4,4,1,0,2,4,25,0.6923077,0.5555556,1.0,2024,17896045
15668,17534899,25,4,6,0,0,5,6,0,4,4,4,3,0,3,5,13,0.6666667,0.0,0.8333333,2024,56677826
15669,17534900,35,8,13,0,3,6,7,0,4,4,2,1,0,0,3,22,0.6153846,0.0,0.8571429,2024,200
15670,17534901,29,8,10,0,0,2,2,3,6,9,1,0,2,2,2,18,0.8,0.0,1.0,2024,38017694
15671,17534902,27,2,7,1,4,2,2,2,0,2,4,0,0,1,3,7,0.2857143,0.25,1.0,2024,191
15672,17534903,38,8,23,1,6,13,13,1,5,6,14,0,0,3,2,30,0.3478261,0.1666667,1.0,2024,17896075
15673,17534904,25,6,11,6,10,0,0,1,4,5,2,2,0,1,4,18,0.5454546,0.6,0.0,2024,38
15674,17534905,16,1,3,0,2,2,2,0,0,0,0,0,0,0,2,4,0.3333333,0.0,1.0,2024,38017739
15675,17534906,16,2,3,1,2,1,1,0,3,3,1,0,0,2,3,6,0.6666667,0.5,1.0,2024,1028026508
15676,17534909,10,0,1,0,0,2,2,0,3,3,2,1,0,2,1,2,0.0,0.0,1.0,2024,56677792
15677,17534910,19,4,6,0,0,2,3,3,2,5,1,0,0,0,0,10,0.6666667,0.0,0.6666667,2024,3547267
15678,17534916,26,5,9,2,6,5,6,0,3,3,2,1,0,0,1,17,0.5555556,0.3333333,0.8333333,2024,1028028244
15679,17534917,31,7,14,4,8,2,2,0,0,0,0,0,0,0,4,20,0.5,0.5,1.0,2024,666656
15680,17534918,28,5,7,0,1,2,2,1,7,8,1,0,2,1,3,12,0.7142857,0.0,1.0,2024,3547244
15681,17534919,36,6,10,1,1,6,10,1,5,6,7,4,3,4,3,19,0.6,1.0,0.6,2024,38017677
15682,17534920,11,0,1,0,0,0,0,1,1,2,0,0,1,0,1,0,0.0,0.0,0.0,2024,38017730
15683,17534922,28,5,9,3,6,0,0,0,4,4,2,1,1,1,2,13,0.5555556,0.5,0.0,2024,4197387
15684,17534923,12,0,5,0,3,3,3,0,4,4,0,1,0,0,3,3,0.0,0.0,1.0,2024,666754
15685,17534924,20,5,8,2,4,0,0,2,8,10,2,1,0,0,2,12,0.625,0.5,0.0,2024,340
15686,17534926,13,0,2,0,0,2,2,0,0,0,4,0,0,1,3,2,0.0,0.0,1.0,2024,45088184
15687,17535091,34,2,3,0,0,3,4,3,6,9,0,2,0,0,1,7,0.6666667,0.0,0.75,2024,3547249
15688,17535092,40,8,12,0,1,3,3,2,6,8,5,1,1,4,2,19,0.6666667,0.0,1.0,2024,202
15689,17535093,38,9,20,1,5,3,5,2,7,9,2,1,1,1,6,22,0.45,0.2,0.6,2024,447
15690,17535094,39,9,18,2,7,2,4,1,2,3,4,1,2,1,0,22,0.5,0.2857143,0.5,2024,61
15691,17535095,37,14,27,1,4,13,14,2,4,6,10,2,0,4,1,42,0.5185185,0.25,0.9285714,2024,73
15692,17535096,8,0,0,0,0,0,0,1,1,2,0,0,1,0,4,0,0.0,0.0,0.0,2024,1028046422
15693,17535098,26,3,7,1,4,0,0,0,1,1,1,1,0,1,1,7,0.4285714,0.25,0.0,2024,17896033
15694,17535119,11,2,5,1,4,0,0,0,1,1,2,1,0,0,0,5,0.4,0.25,0.0,2024,368
15695,17535121,6,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,2024,414
15696,17535122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024,17896063
15697,17535166,40,4,12,1,3,2,2,3,3,6,1,2,0,1,5,11,0.3333333,0.3333333,1.0,2024,66
15698,17535167,34,5,11,1,2,1,1,3,3,6,1,1,3,1,3,12,0.4545455,0.5,1.0,2024,38017695
15699,17535168,21,4,7,0,1,0,0,1,0,1,6,1,0,0,4,8,0.5714286,0.0,0.0,2024,3547301
15700,17535169,36,9,22,1,8,2,2,1,4,5,5,0,0,6,1,21,0.4090909,0.125,1.0,2024,17895966
15701,17535170,37,9,17,0,2,7,7,4,7,11,11,2,1,3,5,25,0.5294118,0.0,1.0,2024,56677825
15702,17535171,26,4,9,0,0,0,0,7,6,13,1,0,1,1,3,8,0.4444444,0.0,0.0,2024,3
15703,17535173,17,6,10,3,7,0,0,0,2,2,0,0,0,1,5,15,0.6,0.4285714,0.0,2024,213
15704,17535176,6,0,2,0,1,0,0,1,0,1,1,0,0,1,0,0,0.0,0.0,0.0,2024,1028028519
15705,17535179,23,7,14,2,4,2,3,0,5,5,1,2,1,1,0,18,0.5,0.5,0.6666667,2024,56677831
15706,17535390,18,2,5,1,3,2,2,0,0,0,1,0,0,0,1,7,0.4,0.3333333,1.0,2024,56677851
15707,17535391,14,2,5,0,3,0,0,0,0,0,4,0,0,2,0,4,0.4,0.0,0.0,2024,1028025639
15708,17535392,5,1,5,0,2,2,2,1,0,1,0,1,0,0,2,4,0.2,0.0,1.0,2024,17896056
15709,17535393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024,226
15710,17535401,38,14,25,2,4,3,4,0,5,5,7,0,0,0,0,33,0.56,0.5,0.75,2024,125
15711,17535402,40,7,11,2,4,3,4,2,5,7,1,1,0,1,1,19,0.6363636,0.5,0.75,2024,38017688
15712,17535403,37,5,15,0,3,4,6,5,6,11,3,0,1,1,5,14,0.3333333,0.0,0.6666667,2024,406
15713,17535404,34,5,8,3,3,0,0,1,2,3,2,3,2,3,2,13,0.625,1.0,0.0,2024,38017714
15714,17535405,42,10,23,2,6,4,4,1,7,8,5,1,1,4,3,26,0.4347826,0.3333333,1.0,2024,324
15715,17535414,36,8,17,2,7,4,4,0,7,7,2,1,3,3,2,22,0.4705882,0.2857143,1.0,2024,3547259
15716,17535415,40,12,19,5,9,1,1,1,4,5,3,0,2,0,1,30,0.6315789,0.5555556,1.0,2024,667378
15717,17535416,40,8,9,0,0,3,3,7,6,13,3,1,2,0,2,19,0.8888889,0.0,1.0,2024,176
15718,17535417,37,7,21,3,10,4,4,1,5,6,4,2,1,3,3,21,0.3333333,0.3,1.0,2024,3547238
15719,17535418,26,2,8,1,3,0,0,1,2,3,9,0,0,0,2,5,0.25,0.3333333,0.0,2024,104
15720,17535419,23,1,5,0,3,0,0,0,1,1,2,0,0,0,3,2,0.2,0.0,0.0,2024,666400
15721,17535420,8,1,4,0,1,0,0,1,4,5,1,0,0,1,0,2,0.25,0.0,0.0,2024,1028025242
15722,17535422,12,1,2,0,0,2,2,0,0,0,1,0,0,0,1,4,0.5,0.0,1.0,2024,1028205331
15723,17535433,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,2024,305
15724,17535518,14,1,6,0,3,0,0,2,5,7,0,0,0,0,1,2,0.167,0.0,,2024,1028244111
15725,17535519,12,1,11,0,8,0,0,0,0,0,0,2,0,0,0,2,0.09090909,0.0,0.0,2024,436846673
15726,17535520,25,0,3,0,1,0,0,1,8,9,4,0,0,2,2,0,0.0,0.0,0.0,2024,1028026812
15727,17535527,23,4,8,1,2,1,2,3,1,4,2,2,1,1,1,10,0.5,0.5,0.5,2024,56677852
15728,17535539,16,3,7,2,4,0,0,0,2,2,2,0,0,1,2,8,0.4285714,0.5,0.0,2024,383
15729,17535540,21,4,4,2,2,2,2,0,2,2,0,1,0,1,3,12,1.0,1.0,1.0,2024,666541
15730,17535541,22,2,9,0,3,0,0,2,1,3,4,2,0,1,3,4,0.2222222,0.0,0.0,2024,480
15731,17535542,18,3,7,0,1,0,0,3,9,12,3,1,2,3,2,6,0.4285714,0.0,0.0,2024,201
15732,17535543,26,6,9,1,2,0,0,0,1,1,4,1,0,1,0,13,0.6666667,0.5,0.0,2024,17896078
15733,17535544,22,15,19,2,3,2,3,0,3,3,6,0,0,3,1,34,0.7894737,0.6666667,0.6666667,2024,175
15734,17535545,31,9,13,3,5,0,0,3,5,8,5,1,0,4,1,21,0.6923077,0.6,0.0,2024,38017716
15735,17535547,26,5,9,3,5,0,0,3,4,7,0,0,3,2,3,13,0.5555556,0.6,0.0,2024,38017706
15736,17535548,23,5,9,5,8,3,3,0,3,3,2,1,0,0,2,18,0.5555556,0.625,1.0,2024,3547272
15737,17535550,23,2,4,1,3,0,0,1,7,8,3,2,2,0,2,5,0.5,0.3333333,0.0,2024,290
15738,17535554,26,4,10,0,4,2,4,1,5,6,0,2,0,2,2,10,0.4,0.0,0.5,2024,56677854
15739,17535555,18,5,9,2,3,4,4,0,0,0,1,2,1,3,0,16,0.5555556,0.6666667,1.0,2024,38017712
15740,17535556,21,1,4,0,2,0,0,0,1,1,3,0,0,2,0,2,0.25,0.0,0.0,2024,38017733
15741,17535557,21,4,11,1,4,1,2,0,1,1,1,0,0,0,0,10,0.3636364,0.25,0.5,2024,3089
15742,17535558,17,2,7,1,2,1,2,1,5,6,4,1,0,0,3,6,0.2857143,0.5,0.5,2024,38017676
15743,17535559,21,3,6,1,1,1,1,2,1,3,1,0,0,0,2,8,0.5,1.0,1.0,2024,105
15744,17535560,29,5,12,2,4,1,2,0,4,4,4,1,0,2,0,13,0.4166667,0.5,0.5,2024,1028026717
15745,17535561,27,4,15,3,10,1,2,2,5,7,3,2,0,3,2,12,0.2666667,0.3,0.5,2024,1028038570
15746,17535562,21,0,4,0,3,1,2,0,3,3,3,2,1,0,0,1,0.0,0.0,0.5,2024,487
15747,17535923,22,1,3,0,2,0,0,0,1,1,1,0,0,1,2,2,0.3333333,0.0,0.0,2024,1028039105
15748,17535924,31,10,21,3,9,8,9,1,5,6,3,1,3,2,5,31,0.4761905,0.3333333,0.8888889,2024,231
15749,17535932,25,7,12,0,1,2,2,5,9,14,1,3,1,1,0,16,0.5833333,0.0,1.0,2024,1028025754
15750,17535933,22,1,6,0,3,0,0,0,1,1,3,1,0,1,0,2,0.1666667,0.0,0.0,2024,254
15751,17535934,29,9,18,4,6,3,3,1,2,3,11,3,0,4,1,25,0.5,0.6666667,1.0,2024,666786
15752,17535935,21,2,6,2,2,0,0,0,6,6,1,0,0,1,4,6,0.333,1.0,,2024,17896067
15753,17535936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024,17896103
15754,17535937,28,11,20,4,9,1,1,0,4,4,1,3,0,4,1,27,0.55,0.4444444,1.0,2024,56677830
15755,17535938,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0.0,2024,1028265377
15756,17535939,12,1,1,0,0,0,0,0,3,3,3,0,0,0,0,2,1.0,0.0,0.0,2024,666703
15757,17535940,24,2,4,1,2,1,2,3,4,7,3,4,0,0,3,6,0.5,0.5,0.5,2024,38017728
15758,17535941,22,4,8,0,2,3,3,0,1,1,5,2,1,1,2,11,0.5,0.0,1.0,2024,38017656
15759,17535942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024,1028112004
15760,17535949,28,9,17,2,5,1,3,1,5,6,5,1,0,5,2,21,0.5294118,0.4,0.3333333,2024,1028025261
15761,17535950,27,2,3,0,1,0,0,0,5,5,0,0,0,2,1,4,0.6666667,0.0,0.0,2024,30
15762,17535953,20,2,6,1,5,0,0,0,5,5,0,1,0,1,1,5,0.3333333,0.2,0.0,2024,38017649
15763,17535954,4,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0.0,0.0,0.0,2024,17896049
15764,17535967,31,10,20,2,6,5,7,2,8,10,5,2,2,4,3,27,0.5,0.3333333,0.7142857,2024,56677822
15765,17535969,34,5,15,1,6,0,0,0,3,3,3,1,0,2,2,11,0.3333333,0.1666667,0.0,2024,3547246
15766,17535971,28,1,4,1,3,0,0,0,4,4,8,2,0,3,2,3,0.25,0.3333333,0.0,2024,367
15767,17535972,21,6,9,2,2,0,0,3,5,8,3,1,0,3,3,14,0.6666667,1.0,0.0,2024,38017699
15768,17535974,7,1,3,0,0,2,2,1,1,2,1,0,0,0,1,4,0.3333333,0.0,1.0,2024,17895854
15769,17535975,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024,38017692
15770,17535991,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,2024,1028046464
15771,17535992,24,1,8,1,5,4,4,2,0,2,3,0,0,1,1,7,0.125,0.2,1.0,2024,666682
15772,17535993,4,3,3,2,2,1,2,0,0,0,0,0,0,0,0,9,1.0,1.0,0.5,2024,17896059
15773,17535994,6,1,1,0,0,2,2,0,0,0,3,0,0,1,2,4,1.0,0.0,1.0,2024,38017693
15774,17536327,34,3,5,0,0,3,7,4,9,13,1,1,3,3,3,9,0.6,0.0,0.4285714,2024,38017705
15775,17536331,3,1,3,0,1,0,0,1,0,1,0,0,0,1,0,2,0.3333333,0.0,0.0,2024,413
15776,17536333,32,5,12,1,4,0,0,0,1,1,10,1,0,2,3,11,0.4166667,0.25,0.0,2024,1028025362
15777,17536337,31,5,15,4,11,2,4,1,7,8,11,1,0,6,1,16,0.3333333,0.3636364,0.5,2024,56677834
15778,17536338,35,8,17,3,8,2,2,1,3,4,3,1,0,1,0,21,0.471,0.375,1.0,2024,100
15779,17536339,14,2,5,1,2,5,6,1,6,7,2,0,0,3,2,10,0.4,0.5,0.8333333,2024,1028035794
15780,17536346,11,0,1,0,1,3,4,2,1,3,0,0,0,0,1,3,0.0,0.0,0.75,2024,19465584
15781,17536352,12,2,3,0,0,0,0,2,1,3,0,0,1,0,0,4,0.6666667,0.0,0.0,2024,250
15782,17536353,12,0,4,0,1,0,0,1,0,1,2,1,0,0,0,0,0.0,0.0,0.0,2024,56677582
15783,17536356,24,6,10,1,5,2,4,1,2,3,2,2,0,2,1,15,0.6,0.2,0.5,2024,56677776
15784,17536374,35,10,22,5,9,5,5,0,6,6,5,0,1,3,4,30,0.4545455,0.5555556,1.0,2024,303
15785,17536375,15,0,4,0,4,0,0,0,2,2,1,0,0,2,0,0,0.0,0.0,0.0,2024,56677837
15786,17536376,22,3,7,2,6,0,0,0,2,2,4,0,0,1,4,8,0.4285714,0.3333333,0.0,2024,17896097
15787,17536385,22,4,11,1,5,0,0,1,0,1,0,0,1,0,1,9,0.3636364,0.2,0.0,2024,38017686
15788,17536386,15,1,4,0,1,0,0,2,2,4,3,1,0,0,0,2,0.25,0.0,0.0,2024,56677842
15789,17536401,27,1,5,1,2,2,2,5,6,11,4,0,1,1,4,5,0.2,0.5,1.0,2024,1028245777
15790,17536402,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1.0,1.0,0.0,2024,1028038100
15791,17536403,8,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,2024,17896021
15792,17536417,33,8,14,0,4,6,6,1,5,6,4,0,2,0,2,22,0.5714286,0.0,1.0,2024,416
15793,17536457,9,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0.0,0.0,0.0,2024,56677871
15794,17536469,38,13,21,8,12,7,7,1,2,3,3,2,1,0,1,41,0.6190476,0.6666667,1.0,2024,18677986
15795,17536472,33,5,11,3,5,3,5,2,5,7,1,0,0,1,2,16,0.4545455,0.6,0.6,2024,297
15796,17536476,32,9,18,1,4,2,2,3,9,12,0,0,1,2,5,21,0.5,0.25,1.0,2024,101
15797,17536499,28,5,13,0,0,4,6,1,5,6,5,1,1,1,3,14,0.3846154,0.0,0.6666667,2024,666969
15798,17536500,34,4,9,0,0,0,0,5,1,6,3,2,0,2,3,8,0.4444444,0.0,0.0,2024,1028027567
15799,17536502,28,1,5,1,4,1,2,1,3,4,2,0,0,0,1,4,0.2,0.25,0.5,2024,666604
15800,17536518,14,2,7,0,0,0,0,0,2,2,6,2,1,2,0,4,0.2857143,0.0,0.0,2024,304
15801,17536519,26,4,6,1,3,4,5,1,6,7,2,3,1,1,3,13,0.6666667,0.3333333,0.8,2024,3547250
15802,17536520,18,2,5,0,3,1,1,0,3,3,4,1,0,0,2,5,0.4,0.0,1.0,2024,56677861
15803,17536521,19,5,10,3,8,0,0,0,3,3,0,0,0,1,1,13,0.5,0.375,0.0,2024,3547243
15804,17536523,18,4,6,0,2,1,3,0,3,3,1,0,2,0,3,9,0.6666667,0.0,0.3333333,2024,56677832
15805,17536564,26,4,12,0,4,1,1,2,4,6,1,2,1,1,3,9,0.3333333,0.0,1.0,2024,74
15806,17536565,30,4,5,2,3,0,0,0,3,3,8,2,0,1,4,10,0.8,0.6666667,0.0,2024,38017507
15807,17536568,31,5,9,2,4,0,0,2,3,5,0,0,1,1,5,12,0.5555556,0.5,0.0,2024,3547268
15808,17536569,36,9,13,1,3,8,10,1,13,14,10,1,2,1,2,27,0.6923077,0.3333333,0.8,2024,246
15809,17536570,34,6,15,3,10,3,4,1,2,3,6,3,2,3,1,18,0.4,0.3,0.75,2024,3547245
15810,17536579,41,5,14,0,4,1,2,2,4,6,4,1,0,0,1,11,0.3571429,0.0,0.5,2024,38017709
15811,17536580,35,7,17,1,4,5,5,1,4,5,8,2,0,0,5,20,0.4117647,0.25,1.0,2024,335
15812,17536583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024,1028255289
15813,17536602,39,12,22,7,12,5,5,4,3,7,2,0,1,1,2,36,0.5454546,0.5833333,1.0,2024,375
15814,17537999,35,7,14,1,5,10,15,0,2,2,2,0,0,1,1,25,0.5,0.2,0.6666667,2024,475
15815,17538000,29,2,4,0,2,0,2,0,7,7,5,1,0,2,1,4,0.5,0.0,0.0,2024,185
15816,17538004,20,2,5,1,4,2,2,0,7,7,3,1,0,0,1,7,0.4,0.25,1.0,2024,1028047928
15817,17538005,19,1,4,0,2,2,3,0,1,1,0,0,0,1,2,4,0.25,0.0,0.6666667,2024,210
15818,17538007,34,7,21,2,12,8,8,0,1,1,5,1,0,3,1,24,0.333,0.167,1.0,2024,115
15819,17538035,21,1,5,0,0,0,0,7,8,15,6,1,0,2,4,2,0.2,,,2024,282
15820,17538036,24,6,9,3,5,2,4,0,1,1,0,0,0,0,0,17,0.6666667,0.6,0.5,2024,17553992
15821,17538048,15,2,4,0,2,0,0,0,2,2,1,1,0,0,2,4,0.5,0.0,,2024,2189
15822,17538051,21,3,6,2,4,0,0,1,4,5,2,2,0,2,1,8,0.5,0.5,0.0,2024,56677858
15823,17538052,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,2024,57875092
15824,17538053,19,3,6,3,3,0,0,0,2,2,1,2,0,1,3,9,0.5,1.0,0.0,2024,409
15825,17538096,37,9,19,1,5,2,3,1,2,3,5,2,0,2,6,21,0.4736842,0.2,0.6666667,2024,17896026
15826,17538099,16,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0.0,0.0,0.0,2024,56677827
15827,17538100,28,11,21,3,9,1,1,1,4,5,3,2,1,2,5,26,0.5238096,0.3333333,1.0,2024,3547251
15828,17538137,37,9,24,0,6,0,1,1,5,6,3,1,0,2,2,18,0.375,0.0,0.0,2024,38017683
15829,17538138,20,2,8,0,0,2,5,6,8,14,1,1,1,2,1,6,0.25,0.0,0.4,2024,666442
15830,17538139,33,4,9,1,3,0,0,2,4,6,1,1,0,0,3,9,0.4444444,0.3333333,0.0,2024,81
15831,17538140,28,3,4,0,0,0,0,2,7,9,7,0,0,1,1,6,0.75,0.0,0.0,2024,85
15832,17538141,11,1,2,0,1,0,0,1,1,2,1,0,0,1,0,2,0.5,0.0,0.0,2024,1028025497
15833,17538142,14,2,4,2,4,0,0,0,0,0,0,0,0,1,3,6,0.5,0.5,0.0,2024,196
15834,17538143,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1.0,1.0,0.0,2024,56677839
15835,17538144,11,1,7,0,3,0,0,4,2,6,1,1,0,0,3,2,0.1428571,0.0,0.0,2024,229
15836,17538146,41,5,13,3,9,1,2,3,2,5,4,0,0,1,1,14,0.3846154,0.3333333,0.5,2024,182
15837,17538147,45,6,8,5,7,0,0,0,5,5,1,1,1,1,3,17,0.75,0.7142857,0.0,2024,56677850
15838,17538151,42,9,22,0,1,7,8,9,11,20,2,1,1,0,3,25,0.4090909,0.0,0.875,2024,22
15839,17538171,44,8,12,3,6,5,5,0,8,8,5,1,0,4,6,24,0.6666667,0.5,1.0,2024,3547242
15840,17538172,42,4,16,2,8,3,4,1,1,2,10,2,0,3,5,13,0.25,0.25,0.75,2024,419
15841,17538174,10,2,4,0,0,0,2,1,4,5,0,0,0,0,1,4,0.5,0.0,0.0,2024,1028025344
15842,17538175,22,4,9,2,5,5,5,0,2,2,6,1,0,2,2,15,0.4444444,0.4,1.0,2024,56677747
15843,17538184,19,2,5,1,4,4,4,0,1,1,2,0,0,1,0,9,0.4,0.25,1.0,2024,38017690
15844,17538198,12,0,1,0,0,0,0,0,4,4,0,0,0,2,4,0,0.0,0.0,0.0,2024,1028025723
15845,17538199,46,10,21,2,9,5,6,0,5,5,5,1,2,4,1,27,0.4761905,0.2222222,0.8333333,2024,140
15846,17538200,18,1,4,0,0,0,0,2,5,7,2,1,1,1,1,2,0.25,0.0,0.0,2024,3547282
15847,17538201,47,9,18,3,8,13,14,0,3,3,4,0,0,1,5,34,0.5,0.375,0.9285714,2024,57
15848,17538207,17,0,3,0,2,0,0,0,0,0,3,1,0,1,0,0,0.0,0.0,0.0,2024,249
15849,17538208,34,4,9,3,8,0,0,1,2,3,2,2,1,0,2,11,0.4444444,0.375,0.0,2024,8
15850,17538264,32,5,8,4,7,0,0,1,3,4,5,4,0,1,3,14,0.625,0.5714286,0.0,2024,351
15851,17538265,21,3,4,0,0,0,2,4,8,12,4,0,0,1,2,6,0.75,0.0,0.0,2024,371
15852,17538304,38,8,17,3,8,6,6,2,3,5,3,3,1,3,3,25,0.4705882,0.375,1.0,2024,37
15853,17560557,38,6,13,4,9,0,0,0,2,2,2,0,1,1,5,16,0.4615385,0.4444444,0.0,2024,1028214238
15854,17560558,35,7,8,0,1,5,5,2,6,8,4,0,0,1,2,19,0.875,0.0,1.0,2024,488
15855,17560559,36,12,23,1,4,4,9,4,7,11,10,1,0,5,2,29,0.5217391,0.25,0.4444444,2024,145
15856,17560560,41,4,9,1,3,0,0,1,5,6,3,1,1,1,3,9,0.4444444,0.3333333,0.0,2024,360
15857,17560561,40,13,22,3,11,4,5,1,3,4,13,2,0,3,4,33,0.5909091,0.2727273,0.8,2024,3547254
15858,17560562,8,1,1,0,0,0,0,0,1,1,1,0,1,0,3,2,1.0,0.0,0.0,2024,1028034846
15859,17560563,20,3,6,2,3,0,0,1,1,2,3,0,1,1,2,8,0.5,0.6666667,0.0,2024,56913527
15860,17560564,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024,17553988
15861,17560567,15,1,3,0,1,0,0,0,0,0,1,1,0,0,0,2,0.3333333,0.0,0.0,2024,236
15862,17560574,30,4,11,3,8,1,1,2,3,5,1,0,0,2,2,12,0.3636364,0.375,1.0,2024,443
15863,17560575,23,0,3,0,2,0,0,0,4,4,0,1,1,1,3,0,0.0,0.0,0.0,2024,17896044
15864,17560576,33,5,10,0,0,2,2,2,4,6,0,0,2,1,3,12,0.5,0.0,1.0,2024,666577
15865,17560577,20,6,10,0,2,2,2,0,1,1,4,1,0,1,4,14,0.6,0.0,1.0,2024,151
15866,17560578,42,11,21,2,8,10,11,3,6,9,4,1,1,3,2,34,0.5238096,0.25,0.9090909,2024,228
15867,17560579,22,2,6,2,5,1,2,1,0,1,7,0,0,1,0,7,0.3333333,0.4,0.5,2024,130
15868,17560580,32,5,8,4,4,1,2,2,7,9,3,1,0,2,2,15,0.625,1.0,0.5,2024,38017697
