,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
363,78,2913,1991,28:19,4.27,9.62,0.12,0.36,2.19,2.55,0.86,1.58,2.44,5.27,1.26,0.28,2.24,2.64,10.85,0.444,0.321,0.859,Winston,Garland,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
364,82,2892,1991,21:10,3.59,7.44,0.07,0.33,1.61,2.18,0.84,1.71,2.55,3.24,0.68,0.09,1.71,1.63,8.85,0.482,0.222,0.737,Vern,Fleming,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
365,49,509,1991,11:11,1.82,3.94,0.0,0.02,0.71,1.0,0.88,2.08,2.96,0.71,0.12,0.24,0.73,1.69,4.35,0.461,0.0,0.714,Greg,Foster,,,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
366,42,591,1991,17:54,2.79,6.02,0.02,0.24,1.74,2.55,0.31,1.19,1.5,4.1,0.6,0.21,1.62,1.86,7.33,0.462,0.1,0.682,Sherman,Douglas,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
367,51,710,1991,14:31,1.51,3.78,0.2,0.73,1.78,2.04,0.35,1.18,1.53,2.76,0.88,0.04,1.45,1.84,5.0,0.399,0.27,0.875,Chris,Corchiani,,,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
368,82,2940,1991,34:19,4.8,11.0,0.44,1.23,2.0,2.27,0.51,2.26,2.77,6.91,1.09,0.06,2.23,1.93,12.05,0.437,0.356,0.882,Johnny,Dawkins,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
369,56,2963,1991,19:23,2.05,4.45,0.05,0.11,0.46,0.77,0.52,1.18,1.7,3.3,1.48,0.0,0.64,1.3,4.63,0.462,0.5,0.605,Maurice,Cheeks,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
370,69,645,1991,11:50,1.64,3.62,0.03,0.03,0.33,0.41,1.13,1.58,2.71,0.55,0.46,0.25,0.59,1.01,3.64,0.452,1.0,0.821,Pete,Chilcutt,,,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
371,81,2900,1991,17:31,1.27,2.95,0.0,0.09,1.0,1.42,0.78,1.49,2.27,3.63,1.2,0.12,0.98,1.06,3.54,0.431,0.0,0.704,Lester,Conner,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
372,81,2914,1991,23:02,4.43,9.04,0.01,0.06,2.0,2.62,1.58,2.69,4.27,0.78,0.4,1.19,1.41,3.26,10.88,0.49,0.2,0.764,Antoine,Carr,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
373,64,555,1991,11:24,2.75,5.7,0.02,0.09,1.7,2.31,0.94,1.44,2.38,0.78,0.25,0.17,1.11,0.81,7.22,0.482,0.167,0.736,Cedric,Ceballos,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
374,69,517,1991,28:09,6.17,14.33,0.26,0.71,3.74,4.51,1.25,4.57,5.81,2.06,0.83,0.54,1.49,2.84,16.35,0.431,0.367,0.83,Tom,Chambers,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
375,57,3013,1991,11:29,1.79,4.37,0.33,1.11,0.84,1.16,0.56,0.91,1.47,0.84,0.53,0.09,0.61,1.44,4.75,0.41,0.302,0.727,Tony,Brown,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
376,56,2965,1991,14:17,1.7,3.54,0.0,0.05,0.71,1.07,1.55,2.04,3.59,0.73,0.46,0.14,0.54,1.88,4.11,0.48,0.0,0.667,Mark,Bryant,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
377,28,2898,1991,10:21,1.04,2.54,0.0,0.04,0.43,0.75,0.64,1.21,1.86,0.82,0.68,0.25,0.46,1.11,2.5,0.408,0.0,0.571,Jud,Buechler,,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
378,68,546,1991,23:18,4.12,9.15,0.09,0.22,2.88,3.6,1.12,2.47,3.59,1.81,0.68,0.54,1.75,2.74,11.21,0.45,0.4,0.8,Willie,Burton,,,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
379,31,719,1991,11:38,2.39,5.16,0.03,0.19,1.23,1.74,0.32,0.77,1.1,1.9,0.52,0.13,1.06,1.87,6.03,0.463,0.167,0.704,Steve,Burtt,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
380,82,649,1991,19:34,3.07,7.33,0.01,0.28,1.22,1.51,0.6,1.38,1.98,3.85,0.99,0.27,1.66,1.3,7.38,0.419,0.043,0.806,Terrell,Brandon,,,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
381,46,619,1991,16:06,4.02,8.76,0.11,0.35,1.78,2.04,0.43,1.09,1.52,1.48,0.63,0.02,0.98,1.5,9.93,0.459,0.313,0.872,Walter,Davis,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
382,82,2984,1991,38:02,6.27,12.68,0.3,1.0,3.48,4.04,1.74,3.61,5.35,2.61,1.02,0.35,1.85,1.82,16.32,0.494,0.305,0.861,Sean,Elliott,,,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
383,29,691,1991,3:33,0.59,1.72,0.0,0.0,0.31,0.66,0.41,0.41,0.83,0.03,0.21,0.31,0.38,0.38,1.48,0.34,0.0,0.474,LeRon,Ellis,,,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
384,66,2976,1991,38:02,8.29,15.36,0.02,0.05,3.44,4.73,3.29,7.92,11.21,2.88,0.94,2.68,2.97,3.36,20.03,0.539,0.333,0.728,Pervis,Ellison,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
